row_id,#source,#lat_deg,#lon_deg,#report_date,#status_id,#water_source,#water_source_clean,#water_tech_clean,#water_tech,#facility_type,#adm2,#management,#pay,#status,#subjective_quality,#notes,#photo_lnk,water_tech_original,water_source_original,management_clean,management_original,water_source_category,water_tech_category,count,Population,Classification as urban/semi-urban/rural,Income classification,Water demand (lpcd)
186332,"Federal Ministry of Water Resources, Nigeria",6.5761683,3.27863,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),No because of Taste,Isheri Olofin,https://akvoflow-55.s3.amazonaws.com/images/d2cd86e1-ea39-4e49-8ad0-618d6a7d83d4.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185312,"Federal Ministry of Water Resources, Nigeria",6.5670533,3.2792783,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Idimu Primary School,https://akvoflow-55.s3.amazonaws.com/images/4c39dd5c-57d9-4b6f-a8e4-49fa1f1a9bcf.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186181,"Federal Ministry of Water Resources, Nigeria",6.6266783,3.3118883,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Iyana Ipaja,NA,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185421,"Federal Ministry of Water Resources, Nigeria",6.4935,2.9571133,10-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Functional (and in use),Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/a62b76f8-da7a-47d2-8e1b-78e62294fa05.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185027,"Federal Ministry of Water Resources, Nigeria",6.62455,3.502345,25-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,Yes Point of collection,Functional (and in use),Acceptable quality,Ikorodu,https://akvoflow-55.s3.amazonaws.com/images/aaeaf1ec-39d7-4b78-a533-8722147a9451.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185980,"Federal Ministry of Water Resources, Nigeria",6.47604,3.721185,06-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Non-functional Technical breakdown,Acceptable quality,Oribanwa,https://akvoflow-55.s3.amazonaws.com/images/4b3046ea-e525-45b7-97f7-83b36b4a1ca1.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
186162,"Federal Ministry of Water Resources, Nigeria",6.5109017,3.37074,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Lagos Mainland,Community Management,Yes Point of collection,Functional (and in use),Acceptable quality,yaba market,https://akvoflow-55.s3.amazonaws.com/images/2d04453b-d9ca-4c83-b81a-ff8c05148cbb.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,317980,Semi-urban,Middle-income,70-120
185961,"Federal Ministry of Water Resources, Nigeria",6.4447,3.4259017,21-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Eti-Osa,NA,No,Functional (and in use),No because of Taste,ozumber inbaduwe  victoria island,https://akvoflow-55.s3.amazonaws.com/images/12cffc87-c042-47d3-953d-416ca32917bd.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,287958,Urban,High-income,120-150
185917,"Federal Ministry of Water Resources, Nigeria",6.5763167,3.5916167,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Ijede,https://akvoflow-55.s3.amazonaws.com/images/6229a6c6-c4d4-42b6-9c2b-23ee16e9fda2.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185297,"Federal Ministry of Water Resources, Nigeria",6.5531433,3.2694217,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Ikotun,https://akvoflow-55.s3.amazonaws.com/images/e4f12aeb-5bb0-4c5a-8213-4e504988dc46.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185033,"Federal Ministry of Water Resources, Nigeria",6.6151183,3.50999,22-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Oke Ota Ona,https://akvoflow-55.s3.amazonaws.com/images/6f9e3828-dbec-4e4d-b1f1-691968dac15d.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
186286,"Federal Ministry of Water Resources, Nigeria",6.6533283,3.3386317,20-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ifako-Ijaye,Other,No,Functional (and in use),Acceptable quality,"Yussuf Street, Obawole",https://akvoflow-55.s3.amazonaws.com/images/266b780c-a7e2-4237-bac0-3d34d31112bc.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,428812,Semi-urban,Middle-income,70-120
184949,"Federal Ministry of Water Resources, Nigeria",6.4239467,2.7557953,11-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Dado,https://akvoflow-55.s3.amazonaws.com/images/e0e5d8ca-49e6-41bc-b524-f8b3a796755a.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186055,"Federal Ministry of Water Resources, Nigeria",6.66616,3.3318367,20-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ifako-Ijaye,Community Management,No,Functional (and in use),Acceptable quality,Iju Ogundimu,https://akvoflow-55.s3.amazonaws.com/images/301dc5fc-3a3e-4acc-9c20-2a9234da6599.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,428812,Semi-urban,Middle-income,70-120
186242,"Federal Ministry of Water Resources, Nigeria",6.5760333,3.5917933,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,Yes Point of collection,Non-functional Technical breakdown,Acceptable quality,Ijede,https://akvoflow-55.s3.amazonaws.com/images/4a098d67-a4e3-4037-bc80-daebb51a9a63.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185344,"Federal Ministry of Water Resources, Nigeria",6.6072333,3.280125,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional and in use but in bad shape,Acceptable quality,Mosan road,https://akvoflow-55.s3.amazonaws.com/images/70571916-86a2-4808-ac75-cb44793c7bc7.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
184895,"Federal Ministry of Water Resources, Nigeria",6.6798217,3.577545,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,Tap,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,Liadi,https://akvoflow-55.s3.amazonaws.com/images/b629718d-6257-4052-ad66-09385b27f831.jpg,tap,improved tube well or borehole,Community Management,community management,Well,Tapstand,1,535811,Rural,Low-income,50-70
186327,"Federal Ministry of Water Resources, Nigeria",6.6507717,3.5706767,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,No,Functional (and in use),Acceptable quality,Maya Jayesinmi,https://akvoflow-55.s3.amazonaws.com/images/5e062fe5-c603-4104-969e-966b35542953.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
184877,"Federal Ministry of Water Resources, Nigeria",6.5656136,3.2561927,03-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Non-functional Technical breakdown,No because of Colour,Olorunsogo str. Igando,https://akvoflow-55.s3.amazonaws.com/images/823c9026-f9aa-4280-8910-d2c3a58d354d.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185982,"Federal Ministry of Water Resources, Nigeria",6.637395,3.876,30-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Ketu.Ereyun,https://akvoflow-55.s3.amazonaws.com/images/9131c018-2abc-467f-b984-1a047ec3bc87.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185237,"Federal Ministry of Water Resources, Nigeria",6.661655,3.6167467,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,Yes Point of collection,Functional (and in use),Acceptable quality,"Eweye road , isiwu",https://akvoflow-55.s3.amazonaws.com/images/923a6733-ce6d-4be6-a574-198afe936320.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
186139,"Federal Ministry of Water Resources, Nigeria",6.6770367,3.98843,21-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Community Management,No,Functional (and in use),Acceptable quality,Odosuola. Ibowon road.,https://akvoflow-55.s3.amazonaws.com/images/88ad83da-0842-4547-a9e2-408438fc67f0.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185150,"Federal Ministry of Water Resources, Nigeria",6.61927,3.5226067,01-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,Yes Point of collection,Functional (and in use),Acceptable quality,"Taiwo Alokolaro str, Agbele Grammar Sch.",https://akvoflow-55.s3.amazonaws.com/images/976d40b0-8bb0-4a5d-b635-56fd56c931f1.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185009,"Federal Ministry of Water Resources, Nigeria",6.43395,3.9748667,09-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Other,No,Functional (and in use),Acceptable quality,Okeyanta Community,https://akvoflow-55.s3.amazonaws.com/images/0121e00f-5a9e-4478-96a9-8108fff44e3e.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185313,"Federal Ministry of Water Resources, Nigeria",6.56555,3.4747283,27-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,NA,No,Non-functional Technical breakdown,No because of Colour,Owode Ilaje,https://akvoflow-55.s3.amazonaws.com/images/3a8bdda4-4cf2-4784-a6a9-91af4aceafb8.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185804,"Federal Ministry of Water Resources, Nigeria",6.5829983,3.976195,27-05-2015 00:00,No,Improved Protected spring,Protected Spring,Tapstand,Tap pipe,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Ojudega.Epe.,https://akvoflow-55.s3.amazonaws.com/images/f11aaf64-b7a6-4e5a-8065-13100a5b7cb3.jpg,tap pipe,improved protected spring,NA,NA,Spring,Tapstand,1,181715,Rural,Low-income,50-70
185791,"Federal Ministry of Water Resources, Nigeria",6.6409917,3.328255,25-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ifako-Ijaye,NA,No,Non-functional Technical breakdown,Acceptable quality,Karaole Primary School,https://akvoflow-55.s3.amazonaws.com/images/a9892859-e3d6-4e48-8a06-b4edf1a1ae6d.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,428812,Semi-urban,Middle-income,70-120
186156,"Federal Ministry of Water Resources, Nigeria",6.4974783,2.9557983,09-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,Yes Point of collection,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/adfef181-1d41-46f4-b419-f5af788d675f.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185616,"Federal Ministry of Water Resources, Nigeria",6.5331483,3.3305017,09-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Oshodi,NA,No,Functional (and in use),Acceptable quality,Alagbeji,https://akvoflow-55.s3.amazonaws.com/images/0b0e61e0-79af-4303-acdb-ed842ce027e3.jpg,motorised,improved protected spring,NA,NA,Spring,Mechanized Pump,1,1621789,Semi-urban,Middle-income,70-120
185426,"Federal Ministry of Water Resources, Nigeria",6.4159183,3.01211,22-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Direct Government Operation,No,Non-functional Technical breakdown,Acceptable quality,Ajido,https://akvoflow-55.s3.amazonaws.com/images/5c02c5d4-2ea3-4f97-a8d7-21a9bc7c133a.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185668,"Federal Ministry of Water Resources, Nigeria",6.67495,4.0078067,29-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Itun Otunba.Igboye.,https://akvoflow-55.s3.amazonaws.com/images/9b4b870d-de56-45dd-900d-79db589f2dbc.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185690,"Federal Ministry of Water Resources, Nigeria",6.6656,3.6130733,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,No,Functional (and in use),Acceptable quality,"Mosene , Isiu.",https://akvoflow-55.s3.amazonaws.com/images/7f17b6aa-e1c5-425f-b2a7-da0f20d884f3.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185928,"Federal Ministry of Water Resources, Nigeria",6.4368467,2.969285,22-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Other,No,Functional (and in use),No because of Taste,Ilado,https://akvoflow-55.s3.amazonaws.com/images/b860fe46-cb7e-4954-8958-50606254ceeb.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185286,"Federal Ministry of Water Resources, Nigeria",6.6153703,3.2959309,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Functional (and in use),Acceptable quality,Alaguntan Pry Sch,https://akvoflow-55.s3.amazonaws.com/images/c22de8fe-5443-4008-82c2-697289a21e1d.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186171,"Federal Ministry of Water Resources, Nigeria",6.45656,3.3428833,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Ajeromi-Ifelodun,Direct Government Operation,Yes Point of collection,Functional (and in use),Acceptable quality,ago hausa,NA,hand pump,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Hand Pump,1,2000346,Semi-urban,Middle-income,70-120
185323,"Federal Ministry of Water Resources, Nigeria",6.5015233,3.027475,19-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,NA,No,Functional (and in use),No because of Colour,ILOGBO ROAD,https://akvoflow-55.s3.amazonaws.com/images/5a066edc-97cc-4437-921c-0dc1efa1d8f9.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185226,"Federal Ministry of Water Resources, Nigeria",6.433885,3.50639,21-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Eti-Osa,Direct Government Operation,No,Functional (and in use),No because of Taste,oba elegushi market ilason,https://akvoflow-55.s3.amazonaws.com/images/1ca4651d-0c53-4074-99db-ae962f0d3fc3.jpg,motorised,improved protected spring,Direct Government Operation,direct government operation,Spring,Mechanized Pump,1,287958,Urban,High-income,120-150
186112,"Federal Ministry of Water Resources, Nigeria",6.4147233,3.1694367,13-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Hand Pump,hand pump,Improved,Ojo,NA,No,Non-functional Technical breakdown,Acceptable quality,Erekun CDA,https://akvoflow-55.s3.amazonaws.com/images/1c8fb3c6-c4f9-47c6-ad2d-b36d0365be9f.jpg,hand pump,improved tube well or borehole,NA,NA,Well,Hand Pump,1,598336,Semi-urban,Middle-income,70-120
185718,"Federal Ministry of Water Resources, Nigeria",6.4741,3.7272767,06-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Private Operator/Delegated Management,No,Functional (and in use),Acceptable quality,Oribanwa,https://akvoflow-55.s3.amazonaws.com/images/0d9b126f-ba6c-46da-bd0b-8a8a0fd660ac.jpg,motorised,improved tube well or borehole,Private Operator/Delegated Management,private operator/delegated management,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185611,"Federal Ministry of Water Resources, Nigeria",6.6776217,3.983515,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Other,No,Functional (and in use),Acceptable quality,Oluayan Street.Odo Ayan.Mojoda,https://akvoflow-55.s3.amazonaws.com/images/5d37e27b-8caf-4fe3-83c8-557f86d9f1eb.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185415,"Federal Ministry of Water Resources, Nigeria",6.4773583,3.7067283,06-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Community Management,No,Functional (and in use),Acceptable quality,Awoyaya,https://akvoflow-55.s3.amazonaws.com/images/3038ea8b-3df9-40e7-bd14-9334b1fc427e.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185382,"Federal Ministry of Water Resources, Nigeria",6.6477175,3.2703372,29-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Functional (and in use),Acceptable quality,Meiran,NA,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185814,"Federal Ministry of Water Resources, Nigeria",6.6251433,3.9856467,21-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Totaly Breakdown,Acceptable quality,Poka.town. Epe,https://akvoflow-55.s3.amazonaws.com/images/017f843c-a71c-4dc4-848b-37050b5dc362.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185875,"Federal Ministry of Water Resources, Nigeria",6.4142467,4.0959283,08-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Direct Government Operation,No,Non-functional Technical breakdown,Acceptable quality,Lekki,https://akvoflow-55.s3.amazonaws.com/images/904db717-9089-4154-a517-ae83f83b0623.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185273,"Federal Ministry of Water Resources, Nigeria",6.5803333,3.98072,28-05-2015 00:00,No,Improved Protected dug well,Protected Shallow Well,Hand Pump,Hand pump,Improved,Epe,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Popo.Street.Epe.,https://akvoflow-55.s3.amazonaws.com/images/e2850022-ab66-4fa4-b417-f65764077146.jpg,hand pump,improved protected dug well,Community Management,community management,Well,Hand Pump,1,181715,Rural,Low-income,50-70
185123,"Federal Ministry of Water Resources, Nigeria",6.6719167,3.589745,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Direct Government Operation,Yes Point of collection,Functional (and in use),Acceptable quality,Adamo,https://akvoflow-55.s3.amazonaws.com/images/7a780ff1-0274-4665-ba91-4aca71dd844f.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185447,"Federal Ministry of Water Resources, Nigeria",6.5304683,3.3575117,25-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Mushin,NA,No,Functional and in use but in bad shape,Acceptable quality,olowo,https://akvoflow-55.s3.amazonaws.com/images/898609f9-81f3-415f-b0d5-b2435cac7f15.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,633543,Semi-urban,Middle-income,70-120
185405,"Federal Ministry of Water Resources, Nigeria",6.60093,3.3096567,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Shasha road,https://akvoflow-55.s3.amazonaws.com/images/e7810537-7021-4d41-9426-ac55e21b0f0b.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185522,"Federal Ministry of Water Resources, Nigeria",6.4548283,3.4022133,13-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Lagos Island,Direct Government Operation,No,Functional (and in use),Acceptable quality,"sura,simphson",https://akvoflow-55.s3.amazonaws.com/images/651e211e-93d3-4968-8045-829783fe4656.jpg,motorised,improved protected spring,Direct Government Operation,direct government operation,Spring,Mechanized Pump,1,209665,Urban,High-income,120-150
185141,"Federal Ministry of Water Resources, Nigeria",6.62734,3.3220317,09-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Other,No,Non-functional Technical breakdown,Acceptable quality,okekoto,https://akvoflow-55.s3.amazonaws.com/images/fb61c842-89a6-4abf-85a3-fef8821bdbf3.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
186018,"Federal Ministry of Water Resources, Nigeria",6.5601983,3.2702567,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Egbeda,https://akvoflow-55.s3.amazonaws.com/images/32617055-c8d0-4aaf-8714-47589ce99ad9.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186263,"Federal Ministry of Water Resources, Nigeria",6.4109188,2.9314733,10-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Functional (and in use),Acceptable quality,"Shakete, Topo",https://akvoflow-55.s3.amazonaws.com/images/62398c71-ea0f-4255-a83a-7845b4915b29.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185094,"Federal Ministry of Water Resources, Nigeria",6.4402967,3.88482,04-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Functional (and in use),Acceptable quality,Magbon Ilado,https://akvoflow-55.s3.amazonaws.com/images/cbb5fe06-876c-4f87-b765-70b441d7e9b7.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
186280,"Federal Ministry of Water Resources, Nigeria",6.5952126,3.2353632,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Functional (but not in use) Technical breakdown,Acceptable quality,Ayobo Area,https://akvoflow-55.s3.amazonaws.com/images/76bbcba9-7fb6-490f-a434-d2ecb4fc1951.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185975,"Federal Ministry of Water Resources, Nigeria",6.5779386,3.2132121,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,Alhaji Shittu St,https://akvoflow-55.s3.amazonaws.com/images/afb1fd29-d934-46e3-8ed9-07f715a817fd.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185696,"Federal Ministry of Water Resources, Nigeria",6.6259367,3.3274217,11-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Other,No,Functional (and in use),Acceptable quality,sango,https://akvoflow-55.s3.amazonaws.com/images/251fbbf1-33e4-440b-bab6-ad5c125e2cd2.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185330,"Federal Ministry of Water Resources, Nigeria",6.5995367,3.3794767,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Kosofe,Direct Government Operation,No,Functional (and in use),Acceptable quality,ikosi expressway ikosi,https://akvoflow-55.s3.amazonaws.com/images/b5f9a2dc-0992-4690-be51-0bea8ab664b2.jpg,hand pump,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Hand Pump,1,665421,Semi-urban,Middle-income,70-120
185437,"Federal Ministry of Water Resources, Nigeria",6.5879967,3.3069233,30-05-2015 00:00,No,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Non-functional Technical breakdown,Acceptable quality,Ogunrinde street,https://akvoflow-55.s3.amazonaws.com/images/67b66f7a-16a4-43bb-b922-eda8dfcfc9df.jpg,motorised,improved protected dug well,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185851,"Federal Ministry of Water Resources, Nigeria",6.417515,3.1439067,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ojo,Direct Government Operation,No,Functional (and in use),Acceptable quality,irewe,https://akvoflow-55.s3.amazonaws.com/images/46dcd46a-9c0d-4a58-be3c-54c00a47ae32.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
